CustomerID,TotalRevenue,TotalOrders,TotalItems,FirstPurchase,LastPurchase,Country,CLV,AOV,PurchaseFrequency,DaysSinceLastPurchase,CustomerTenure,Is_VIP,Fraud_Risk,OutlierLabel,Cluster,Segment,PCA1,PCA2,Churn,ChurnProbability
13183,748.6,8,396,2011-01-09 10:50:00,2011-12-02 10:30:00,United Kingdom,748.6,93.58,8,7,334,False,False,Normal,2,Potential Loyalists,1.2553056209549212,-0.02140326454754921,0,0.0026
13184,169.53,7,135,2011-02-22 17:25:00,2011-11-25 12:02:00,United Kingdom,169.53,24.22,7,14,289,False,False,Normal,2,Potential Loyalists,0.4989578431411814,-0.17679999161658863,0,0.0009
13186,179.55,3,121,2011-08-03 09:09:00,2011-10-31 11:40:00,United Kingdom,179.55,59.85,3,39,128,False,False,Normal,0,At-Risk Customers,-0.23732190483038135,-0.8972201310830659,0,0.0176
13187,7.95,1,1,2011-01-06 18:57:00,2011-01-06 18:57:00,United Kingdom,7.95,7.95,1,336,336,False,False,Normal,1,Lost/Inactive,-0.7116424788138456,2.5042087804686273,1,0.9996
13189,38.28,2,84,2011-08-16 13:12:00,2011-11-21 10:39:00,United Kingdom,38.28,19.14,2,18,114,False,False,Normal,0,At-Risk Customers,-0.5343600478299289,-1.1092963442025716,0,0.0219
13192,120.7,2,66,2011-05-18 14:57:00,2011-09-05 14:13:00,United Kingdom,120.7,60.35,2,94,204,False,False,Normal,0,At-Risk Customers,-0.2797809824001078,-0.05103113614648842,1,0.8518
13193,10.13,1,5,2011-10-09 14:30:00,2011-10-09 14:30:00,United Kingdom,10.13,10.13,1,60,60,False,False,Normal,0,At-Risk Customers,-0.8885292207969677,-1.0993365617635902,0,0.0011
13196,279.87,4,210,2011-03-22 14:24:00,2011-11-28 13:54:00,United Kingdom,279.87,69.97,4,10,261,False,False,Normal,2,Potential Loyalists,0.33401879848264104,-0.3647494519182287,0,0.0321
13198,467.46999999999997,6,366,2010-12-13 09:29:00,2011-11-29 15:17:00,United Kingdom,467.47,77.91,6,9,361,False,False,Normal,2,Potential Loyalists,0.9144699867272834,0.17592045586492738,0,0.0796
13199,1684.76,11,1098,2010-12-16 14:25:00,2011-12-06 12:30:00,United Kingdom,1684.76,153.16,11,3,357,True,False,VIP,2,Potential Loyalists,2.3227437213162823,0.004344632586673124,0,0.0087
13200,40.5,1,6,2011-09-26 14:00:00,2011-09-26 14:00:00,United Kingdom,40.5,40.5,1,73,73,False,False,Normal,0,At-Risk Customers,-0.7724622238168213,-0.9382765904269158,0,0.0004
13203,114.0,3,94,2011-08-11 10:29:00,2011-11-30 10:45:00,United Kingdom,114.0,38.0,3,9,120,False,False,Normal,0,At-Risk Customers,-0.3042546102790249,-1.155061263886866,0,0.0009
13207,26.099999999999998,1,18,2011-11-24 14:52:00,2011-11-24 14:52:00,United Kingdom,26.1,26.1,1,14,14,False,False,Normal,0,At-Risk Customers,-0.8628333786333067,-1.7043689618429723,0,0.0023
13208,139.28,5,90,2011-02-03 19:32:00,2011-10-11 16:25:00,United Kingdom,139.28,27.86,5,58,308,False,False,Normal,2,Potential Loyalists,0.2596225461468771,0.2670741316224072,0,0.0329
13209,930.07,8,526,2010-12-13 10:31:00,2011-11-09 13:54:00,United Kingdom,930.07,116.26,8,29,361,True,False,VIP,2,Potential Loyalists,1.4517578009098415,0.28027364907257496,0,0.0266
13210,40.2,1,36,2011-09-07 08:18:00,2011-09-07 08:18:00,United Kingdom,40.2,40.2,1,93,93,False,False,Normal,0,At-Risk Customers,-0.7601464837630476,-0.6771096962463171,1,0.992
13211,165.79,2,114,2010-12-13 16:17:00,2011-09-05 17:36:00,United Kingdom,165.79,82.9,2,94,360,False,False,Normal,2,Potential Loyalists,0.20185480941168676,0.8312282796793664,1,0.8797
13212,96.98,2,39,2011-10-09 14:48:00,2011-11-20 12:40:00,United Kingdom,96.98,48.49,2,19,60,False,False,Normal,0,At-Risk Customers,-0.5507018570315202,-1.419690033256694,0,0.0002
13213,156.74,3,166,2011-06-09 16:57:00,2011-10-14 11:42:00,United Kingdom,156.74,52.25,3,56,182,False,False,Normal,0,At-Risk Customers,-0.1690279766710303,-0.46138127688492575,0,0.043
13218,15.0,1,12,2011-08-04 16:59:00,2011-08-04 16:59:00,United Kingdom,15.0,15.0,1,126,126,False,False,Normal,0,At-Risk Customers,-0.8271694003784275,-0.23915351153692582,1,0.9989
13220,35.5,2,37,2011-05-04 11:26:00,2011-09-22 13:38:00,United Kingdom,35.5,17.75,2,77,219,False,False,Normal,0,At-Risk Customers,-0.38581007514574733,-0.07628110513955846,0,0.2996
13221,84.25,2,15,2010-12-15 13:24:00,2011-04-13 16:58:00,United Kingdom,84.25,42.12,2,239,358,False,False,Normal,1,Lost/Inactive,-0.23501717429577448,1.899199097411817,1,0.7733
13224,418.66,2,224,2011-07-11 14:10:00,2011-10-10 14:55:00,United Kingdom,418.66,209.33,2,59,150,False,False,Normal,0,At-Risk Customers,0.25968857669031,-0.6657972649810023,0,0.0346
13225,1572.3200000000002,6,776,2010-12-13 09:49:00,2011-12-06 13:29:00,United Kingdom,1572.32,262.05,6,2,361,True,False,VIP,2,Potential Loyalists,2.0947722324277143,0.028134706309862097,0,0.0159
13226,1.5,1,3,2011-03-11 14:35:00,2011-03-11 14:35:00,United Kingdom,1.5,1.5,1,272,272,False,False,Normal,1,Lost/Inactive,-0.7772507100859992,1.6705835349983218,1,0.9992
13227,19.5,1,10,2011-05-22 11:47:00,2011-05-22 11:47:00,United Kingdom,19.5,19.5,1,201,201,False,False,Normal,1,Lost/Inactive,-0.7610983333497942,0.7386215198481048,1,0.9979
13229,84.45,1,31,2011-04-28 12:07:00,2011-04-28 12:07:00,United Kingdom,84.45,84.45,1,225,225,False,False,Normal,1,Lost/Inactive,-0.5154176316461163,1.033435184642691,1,0.9997
13230,510.25,14,247,2010-12-09 19:28:00,2011-12-05 16:03:00,United Kingdom,510.25,36.45,14,3,364,False,False,Normal,2,Potential Loyalists,1.6345448486334149,0.11069865369487393,0,0.0546
13232,231.69,7,177,2011-04-10 13:48:00,2011-11-27 10:39:00,United Kingdom,231.69,33.1,7,12,242,False,False,Normal,2,Potential Loyalists,0.44661551793497734,-0.4646366456937776,0,0.0031
13233,43.31999999999999,2,84,2011-01-07 14:49:00,2011-09-26 13:25:00,United Kingdom,43.32,21.66,2,73,335,False,False,Normal,2,Potential Loyalists,-0.07303247739946564,0.5546281609592884,0,0.3802
13235,93.5,1,38,2011-05-11 17:13:00,2011-05-11 17:13:00,United Kingdom,93.5,93.5,1,211,211,False,False,Normal,1,Lost/Inactive,-0.49278505861699806,0.8481025783352639,1,0.9962
13236,118.97,2,82,2011-08-25 08:58:00,2011-11-15 12:50:00,United Kingdom,118.97,59.48,2,24,106,False,False,Normal,0,At-Risk Customers,-0.4000249649821942,-1.124226956441744,0,0.0016
13238,100.15,3,32,2010-12-14 14:37:00,2011-11-16 16:26:00,United Kingdom,100.15,33.38,3,22,359,False,False,Normal,2,Potential Loyalists,0.24686570404935343,0.3053970631504957,0,0.1301
13239,30.32,1,56,2011-03-23 10:25:00,2011-03-23 10:25:00,United Kingdom,30.32,30.32,1,261,261,False,False,Normal,1,Lost/Inactive,-0.6827153567062985,1.5187868012512786,1,0.9998
13240,98.3,3,36,2010-12-09 12:49:00,2011-09-04 14:08:00,United Kingdom,98.3,32.77,3,95,365,False,False,Normal,2,Potential Loyalists,0.12565228556898303,0.8764401443829013,1,0.467
13242,41.6,1,20,2011-08-19 12:53:00,2011-08-19 12:53:00,United Kingdom,41.6,41.6,1,111,111,False,False,Normal,0,At-Risk Customers,-0.7431580759633517,-0.442534757686978,1,0.997
13243,46.49,1,25,2011-05-20 13:14:00,2011-05-20 13:14:00,United Kingdom,46.49,46.49,1,202,202,False,False,Normal,1,Lost/Inactive,-0.6650070682070773,0.7439944970018036,1,0.9995
13244,25.34,1,12,2011-09-08 11:46:00,2011-09-08 11:46:00,United Kingdom,25.34,25.34,1,92,92,False,False,Normal,0,At-Risk Customers,-0.813352448041534,-0.6859347566603814,1,0.9433
13245,37.5,1,3,2011-10-20 11:40:00,2011-10-20 11:40:00,United Kingdom,37.5,37.5,1,50,50,False,False,Normal,0,At-Risk Customers,-0.798451485751773,-1.2376665633755008,0,0.0011
13246,246.95,5,143,2011-01-13 13:36:00,2011-06-16 12:51:00,United Kingdom,246.95,49.39,5,175,329,False,False,Normal,1,Lost/Inactive,0.22276686169272436,1.2366240994208455,1,0.3627
13247,50.7,2,32,2011-09-18 11:31:00,2011-10-19 14:20:00,United Kingdom,50.7,25.35,2,50,82,False,False,Normal,0,At-Risk Customers,-0.6472179637003433,-1.0586561016341156,0,1e-04
13248,52.05,1,19,2011-06-03 13:05:00,2011-06-03 13:05:00,United Kingdom,52.05,52.05,1,188,188,False,False,Normal,1,Lost/Inactive,-0.6547132997959446,0.5596551116819013,1,0.9998
13249,36.68,1,10,2011-09-07 16:27:00,2011-09-07 16:27:00,United Kingdom,36.68,36.68,1,92,92,False,False,Normal,0,At-Risk Customers,-0.7732601717183377,-0.6891620133934847,1,0.7671
13253,70.8,2,112,2011-01-04 15:43:00,2011-07-06 10:09:00,United Kingdom,70.8,35.4,2,156,338,False,False,Normal,1,Lost/Inactive,-0.16085912971070868,1.1772673965095448,1,0.7269
13255,142.70000000000002,2,34,2010-12-01 11:58:00,2011-11-30 13:14:00,United Kingdom,142.7,71.35,2,8,373,False,False,Normal,2,Potential Loyalists,0.3440624983514955,0.2770658707911938,0,0.1445
13258,43.379999999999995,2,31,2011-05-18 13:11:00,2011-11-16 13:27:00,United Kingdom,43.38,21.69,2,22,204,False,False,Normal,0,At-Risk Customers,-0.30664319927842415,-0.5674229207523264,0,0.4536
13259,16.89,1,9,2011-10-09 10:48:00,2011-10-09 10:48:00,United Kingdom,16.89,16.89,1,61,61,False,False,Normal,0,At-Risk Customers,-0.863960596749336,-1.0882063179687382,0,0.001
13260,69.6,1,48,2011-10-09 13:21:00,2011-10-09 13:21:00,United Kingdom,69.6,69.6,1,60,60,False,False,Normal,0,At-Risk Customers,-0.6782745759168542,-1.1162611612272282,0,0.0004
13262,6.959999999999999,1,24,2011-03-21 15:06:00,2011-03-21 15:06:00,United Kingdom,6.96,6.96,1,262,262,False,False,Normal,1,Lost/Inactive,-0.7646352126282148,1.5384889121361724,1,0.9998
13263,989.82,33,551,2011-01-18 16:31:00,2011-12-08 13:59:00,United Kingdom,989.82,29.99,33,0,324,True,False,VIP,2,Potential Loyalists,3.692290197703283,-0.2701167011031838,0,0.0007
13265,191.54000000000002,5,160,2011-03-11 09:54:00,2011-10-17 15:02:00,United Kingdom,191.54,38.31,5,52,273,False,False,Normal,2,Potential Loyalists,0.2436460311513792,0.01837825485867745,0,0.0173
13266,449.63,11,625,2011-03-28 10:14:00,2011-11-28 14:39:00,United Kingdom,449.63,40.88,11,10,256,False,False,Normal,2,Potential Loyalists,1.0310801912250023,-0.43473369706459125,0,0.001
13267,646.7,14,252,2010-12-08 09:20:00,2011-12-07 11:12:00,United Kingdom,646.7,46.19,14,2,366,False,False,Normal,2,Potential Loyalists,1.7468785009682029,0.10593789488460362,0,0.0022
13268,326.89,9,375,2011-03-17 13:20:00,2011-11-22 11:34:00,United Kingdom,326.89,36.32,9,17,266,False,False,Normal,2,Potential Loyalists,0.7605915157238199,-0.30780608745836524,0,0.0026
13269,621.02,12,467,2010-12-05 11:51:00,2011-12-08 14:53:00,United Kingdom,621.02,51.75,12,0,369,False,False,Normal,2,Potential Loyalists,1.5599111572094202,0.11975789902311366,0,0.0004
13271,52.199999999999996,1,67,2011-11-02 14:31:00,2011-11-02 14:31:00,United Kingdom,52.2,52.2,1,36,36,False,False,Normal,0,At-Risk Customers,-0.7558434840431081,-1.4246071062386632,0,0.0005
13272,70.26,2,54,2011-09-11 12:06:00,2011-11-08 14:00:00,United Kingdom,70.26,35.13,2,30,89,False,False,Normal,0,At-Risk Customers,-0.5531580339644264,-1.1689919275227905,0,1e-04
13273,4.9799999999999995,1,6,2011-08-18 14:02:00,2011-08-18 14:02:00,United Kingdom,4.98,4.98,1,112,112,False,False,Normal,0,At-Risk Customers,-0.8719583184854076,-0.4190589762305718,1,0.9969
13276,65.0,1,32,2011-10-07 12:44:00,2011-10-07 12:44:00,United Kingdom,65.0,65.0,1,63,63,False,False,Normal,0,At-Risk Customers,-0.6925312994460157,-1.0757898171866211,0,0.0003
13278,108.71000000000001,1,146,2011-10-30 11:49:00,2011-10-30 11:49:00,United Kingdom,108.71,108.71,1,40,40,False,False,Normal,0,At-Risk Customers,-0.5533785660497063,-1.388473014297751,0,0.0035
13279,27.060000000000002,1,30,2011-09-22 17:24:00,2011-09-22 17:24:00,United Kingdom,27.06,27.06,1,77,77,False,False,Normal,0,At-Risk Customers,-0.8173037192985151,-0.8822353901543831,0,0.0016
13280,93.0,2,26,2011-01-06 17:10:00,2011-01-27 16:29:00,United Kingdom,93.0,46.5,2,315,336,False,False,Normal,1,Lost/Inactive,-0.4107892917641689,2.330906886541075,1,0.8625
13282,176.18,3,44,2011-05-03 12:03:00,2011-11-21 15:33:00,United Kingdom,176.18,58.73,3,17,220,False,False,Normal,2,Potential Loyalists,0.027206124100418824,-0.5337800867502931,0,0.2522
13283,34.3,1,16,2011-10-11 09:50:00,2011-10-11 09:50:00,United Kingdom,34.3,34.3,1,59,59,False,False,Normal,0,At-Risk Customers,-0.803745630851966,-1.119269190986563,0,0.0004
13284,13.200000000000001,1,24,2011-01-13 09:23:00,2011-01-13 09:23:00,United Kingdom,13.2,13.2,1,330,330,False,False,Normal,1,Lost/Inactive,-0.6970941544606925,2.4243902250237235,1,0.9999
13285,318.67,4,283,2011-02-22 17:13:00,2011-11-16 13:19:00,United Kingdom,318.67,79.67,4,22,289,False,False,Normal,2,Potential Loyalists,0.4325878482847543,-0.1209927955663844,0,0.046
13291,69.55,1,42,2011-07-07 10:36:00,2011-07-07 10:36:00,United Kingdom,69.55,69.55,1,155,155,False,False,Normal,0,At-Risk Customers,-0.6149135337703894,0.12389027413696276,1,0.9995
13292,15.0,1,12,2011-11-01 10:04:00,2011-11-01 10:04:00,United Kingdom,15.0,15.0,1,38,38,False,False,Normal,0,At-Risk Customers,-0.88602548243043,-1.3879121864176536,0,0.0015
13294,150.15,2,84,2011-04-04 12:37:00,2011-06-03 08:54:00,United Kingdom,150.15,75.08,2,189,249,False,False,Normal,1,Lost/Inactive,-0.28067299092767256,0.8990347253324878,1,0.4396
13295,17.700000000000003,1,6,2010-12-15 11:21:00,2010-12-15 11:21:00,United Kingdom,17.7,17.7,1,359,359,False,False,Normal,1,Lost/Inactive,-0.661788766686515,2.801677767266556,1,0.9981
13296,17.4,1,12,2011-07-25 13:46:00,2011-07-25 13:46:00,United Kingdom,17.4,17.4,1,136,136,False,False,Normal,0,At-Risk Customers,-0.8119960713899754,-0.10929577032576361,1,0.9975
13297,492.45,4,281,2011-10-03 15:08:00,2011-12-02 09:32:00,United Kingdom,492.45,123.11,4,7,66,False,False,Normal,0,At-Risk Customers,0.130231967824465,-1.5217215632969583,0,0.0002
13300,19.799999999999997,1,12,2011-06-23 13:09:00,2011-06-23 13:09:00,United Kingdom,19.8,19.8,1,168,168,False,False,Normal,1,Lost/Inactive,-0.7821087218885227,0.30775163960558066,1,0.9983
13301,26.85,2,21,2011-05-01 11:55:00,2011-07-04 13:35:00,United Kingdom,26.85,13.42,2,157,222,False,False,Normal,1,Lost/Inactive,-0.5421745045441771,0.530310726551285,1,0.4237
13304,51.269999999999996,1,61,2010-12-23 14:35:00,2010-12-23 14:35:00,United Kingdom,51.27,51.27,1,350,350,False,False,Normal,1,Lost/Inactive,-0.5491222730911302,2.6746373801523666,1,0.9998
13305,180.06,4,106,2011-03-11 15:22:00,2011-11-18 11:07:00,United Kingdom,180.06,45.02,4,21,272,False,False,Normal,2,Potential Loyalists,0.21117119016744418,-0.21048247831259337,0,0.1228
13308,95.13,3,59,2011-05-20 13:13:00,2011-11-17 09:31:00,United Kingdom,95.13,31.71,3,22,202,False,False,Normal,0,At-Risk Customers,-0.15267958876346946,-0.5894237075043959,0,0.0936
13309,186.03,5,155,2011-02-04 12:29:00,2011-12-02 16:34:00,United Kingdom,186.03,37.21,5,6,308,False,False,Normal,2,Potential Loyalists,0.40863657202139153,-0.11959899670899568,0,0.0205
13310,134.05,3,49,2011-01-19 14:50:00,2011-11-11 17:23:00,United Kingdom,134.05,44.68,3,27,323,False,False,Normal,2,Potential Loyalists,0.2005314589909954,0.13252815013647423,0,0.1585
13311,58.56,1,52,2011-07-12 14:26:00,2011-07-12 14:26:00,United Kingdom,58.56,58.56,1,149,149,False,False,Normal,0,At-Risk Customers,-0.6577813088430485,0.04869346907526864,1,0.999
13313,124.64,4,87,2011-01-04 10:00:00,2011-11-04 11:06:00,United Kingdom,124.64,31.16,4,35,339,False,False,Normal,2,Potential Loyalists,0.2804696871261192,0.2804895046724267,0,0.0458
13314,69.78,3,34,2011-09-27 10:20:00,2011-12-08 12:29:00,United Kingdom,69.78,23.26,3,1,73,False,False,Normal,0,At-Risk Customers,-0.475572197499284,-1.4763305832651772,0,1e-04
13316,780.38,4,1625,2011-03-30 13:01:00,2011-11-02 13:40:00,United Kingdom,780.38,195.1,4,36,253,False,False,Normal,2,Potential Loyalists,0.919540388550732,-0.2727842265485402,0,0.0212
13317,288.26,5,112,2010-12-16 09:22:00,2011-10-04 13:35:00,United Kingdom,288.26,57.65,5,65,358,False,False,Normal,2,Potential Loyalists,0.5437864003064633,0.5895403440989336,0,0.0821
13318,141.34,2,50,2011-11-02 13:26:00,2011-12-04 12:17:00,United Kingdom,141.34,70.67,2,5,36,False,False,Normal,0,At-Risk Customers,-0.4941590780540432,-1.6668529369677227,0,0.0002
13319,1452.54,21,550,2010-12-09 10:04:00,2011-12-04 13:34:00,United Kingdom,1452.54,69.17,21,4,365,True,False,VIP,2,Potential Loyalists,2.9619748936134656,0.030786865655785867,0,0.0013
13320,178.41,3,109,2011-05-10 10:29:00,2011-09-22 18:07:00,United Kingdom,178.41,59.47,3,77,213,False,False,Normal,2,Potential Loyalists,-0.09639759285561832,-0.13295443837362284,0,0.096
13321,17.700000000000003,1,6,2011-09-14 15:18:00,2011-09-14 15:18:00,United Kingdom,17.7,17.7,1,85,85,False,False,Normal,0,At-Risk Customers,-0.8450452039847953,-0.7751390158848002,0,0.0005
13322,50.95,1,13,2011-11-22 14:21:00,2011-11-22 14:21:00,United Kingdom,50.95,50.95,1,16,16,False,False,Normal,0,At-Risk Customers,-0.7736392089558723,-1.6853328850809628,0,0.0005
13323,135.8,2,28,2011-11-07 16:00:00,2011-12-01 14:36:00,United Kingdom,135.8,67.9,2,7,31,False,False,Normal,0,At-Risk Customers,-0.521635688078817,-1.6797490953604857,0,0.0004
13324,1438.72,8,720,2010-12-14 09:50:00,2011-09-11 12:34:00,United Kingdom,1438.72,179.84,8,89,360,True,False,VIP,2,Potential Loyalists,1.8141320660089533,0.6762734640574269,0,0.0235
13327,269.55,5,135,2010-12-09 15:32:00,2011-08-19 11:55:00,United Kingdom,269.55,53.91,5,112,364,False,False,Normal,2,Potential Loyalists,0.4512932212779397,0.9710153406482672,1,0.8899
13328,33.0,1,20,2011-01-27 15:22:00,2011-01-27 15:22:00,United Kingdom,33.0,33.0,1,315,315,False,False,Normal,1,Lost/Inactive,-0.6371240539431243,2.22294419455137,1,0.9996
13329,33.9,2,37,2010-12-08 10:11:00,2011-11-08 10:29:00,United Kingdom,33.9,16.95,2,31,366,False,False,Normal,2,Potential Loyalists,0.06173960206198754,0.42428057335810393,0,0.1941
13330,108.16,2,66,2011-01-28 10:08:00,2011-09-08 12:27:00,United Kingdom,108.16,54.08,2,92,315,False,False,Normal,2,Potential Loyalists,-0.024834677699454463,0.5694443219971895,1,0.8838
13332,74.7,1,36,2011-11-25 13:30:00,2011-11-25 13:30:00,United Kingdom,74.7,74.7,1,13,13,False,False,Normal,0,At-Risk Customers,-0.6916781563624067,-1.7312541379786182,0,0.0002
13334,347.08,3,176,2011-02-07 11:42:00,2011-09-18 15:21:00,United Kingdom,347.08,115.69,3,81,305,False,False,Normal,2,Potential Loyalists,0.38770982767003337,0.39980871198580686,0,0.111
13336,90.0,1,29,2011-09-23 14:05:00,2011-09-23 14:05:00,United Kingdom,90.0,90.0,1,76,76,False,False,Normal,0,At-Risk Customers,-0.5954497983966949,-0.9132015946456463,0,0.0041
13338,81.32,1,61,2011-07-05 09:06:00,2011-07-05 09:06:00,United Kingdom,81.32,81.32,1,157,157,False,False,Normal,0,At-Risk Customers,-0.5719633653546314,0.14664879517313387,1,0.9994
13339,197.4,1,58,2011-05-23 08:31:00,2011-05-23 08:31:00,United Kingdom,197.4,197.4,1,200,200,False,False,Normal,1,Lost/Inactive,-0.13280630961599366,0.6749387867821011,1,0.9997
13340,780.28,5,272,2011-03-08 11:39:00,2011-10-25 13:15:00,United Kingdom,780.28,156.06,5,44,276,False,False,Normal,2,Potential Loyalists,0.9462591401831985,-0.07929709295780274,0,0.0444
13341,86.25,1,51,2011-03-24 09:50:00,2011-03-24 09:50:00,United Kingdom,86.25,86.25,1,260,260,False,False,Normal,1,Lost/Inactive,-0.48564510926352644,1.4898155764512901,1,0.9993
13343,36.3,1,22,2011-06-15 12:24:00,2011-06-15 12:24:00,United Kingdom,36.3,36.3,1,177,177,False,False,Normal,1,Lost/Inactive,-0.7177540271679954,0.4205425783400093,1,0.9997
13344,280.20000000000005,2,88,2011-03-07 10:28:00,2011-10-03 09:44:00,United Kingdom,280.2,140.1,2,67,277,False,False,Normal,2,Potential Loyalists,0.27838246610526074,0.14036186618765953,0,0.0827
13345,37.6,1,8,2011-02-25 09:01:00,2011-02-25 09:01:00,United Kingdom,37.6,37.6,1,287,287,False,False,Normal,1,Lost/Inactive,-0.6395878082696455,1.8561209542378292,1,0.9999
13347,114.6,1,84,2011-09-30 13:28:00,2011-09-30 13:28:00,United Kingdom,114.6,114.6,1,69,69,False,False,Normal,0,At-Risk Customers,-0.51315886927295,-1.0115810529066835,0,0.0056
13348,9.959999999999999,1,12,2011-10-06 17:28:00,2011-10-06 17:28:00,United Kingdom,9.96,9.96,1,63,63,False,False,Normal,0,At-Risk Customers,-0.8871237940517235,-1.0601259538188956,0,0.0016
13349,17.4,1,12,2011-11-29 08:07:00,2011-11-29 08:07:00,United Kingdom,17.4,17.4,1,10,10,False,False,Normal,0,At-Risk Customers,-0.8962672797826152,-1.7541093275413508,0,0.0017
13350,190.68,2,78,2011-09-21 13:33:00,2011-11-23 16:33:00,United Kingdom,190.68,95.34,2,15,78,False,False,Normal,0,At-Risk Customers,-0.3065619674263573,-1.3619967465065306,0,0.0053
13351,23.8,1,4,2011-10-04 12:55:00,2011-10-04 12:55:00,United Kingdom,23.8,23.8,1,65,65,False,False,Normal,0,At-Risk Customers,-0.836855194243636,-1.0379565352022595,0,0.0023
13352,59.8,1,44,2011-10-10 13:55:00,2011-10-10 13:55:00,United Kingdom,59.8,59.8,1,59,59,False,False,Normal,0,At-Risk Customers,-0.7135910412363129,-1.126526249777933,0,0.0017
13354,27.599999999999998,1,24,2011-09-29 13:17:00,2011-09-29 13:17:00,United Kingdom,27.6,27.6,1,70,70,False,False,Normal,0,At-Risk Customers,-0.8200762970827159,-0.9737676000028572,0,0.002
13355,20.8,1,10,2011-08-09 14:48:00,2011-08-09 14:48:00,United Kingdom,20.8,20.8,1,121,121,False,False,Normal,0,At-Risk Customers,-0.810007746154631,-0.3060745159283732,1,0.9993
13356,146.49,1,77,2011-09-20 14:33:00,2011-09-20 14:33:00,United Kingdom,146.49,146.49,1,79,79,False,False,Normal,0,At-Risk Customers,-0.39372440899957173,-0.8901158867448348,0,0.0052
13357,69.77,1,33,2011-03-27 13:56:00,2011-03-27 13:56:00,United Kingdom,69.77,69.77,1,256,256,False,False,Normal,1,Lost/Inactive,-0.5465849989308658,1.4422893251606315,1,0.9977
13358,48.42,1,54,2011-03-16 11:52:00,2011-03-16 11:52:00,United Kingdom,48.42,48.42,1,268,268,False,False,Normal,1,Lost/Inactive,-0.6140415416501065,1.6050142434185317,1,0.9999
13359,50.1,1,30,2011-10-07 09:30:00,2011-10-07 09:30:00,United Kingdom,50.1,50.1,1,63,63,False,False,Normal,0,At-Risk Customers,-0.7452098635743777,-1.0715494181281344,0,0.0003
13362,350.92,4,176,2011-02-25 11:33:00,2011-11-30 14:41:00,United Kingdom,350.92,87.73,4,8,287,False,False,Normal,2,Potential Loyalists,0.49523384751332145,-0.2387552866928832,0,0.122
13363,114.74000000000001,2,112,2011-10-27 10:46:00,2011-11-22 12:40:00,United Kingdom,114.74,57.37,2,17,43,False,False,Normal,0,At-Risk Customers,-0.5530925031114019,-1.5343021261749816,0,0.0016
13365,252.24,2,138,2011-05-06 12:00:00,2011-11-06 12:36:00,United Kingdom,252.24,126.12,2,33,217,False,False,Normal,2,Potential Loyalists,0.133496518713804,-0.4471231991040039,0,0.1319
13368,47.550000000000004,1,37,2011-03-28 09:59:00,2011-03-28 09:59:00,United Kingdom,47.55,47.55,1,256,256,False,False,Normal,1,Lost/Inactive,-0.6251432334900742,1.4486129269780526,1,0.9996
13369,10.08,1,24,2010-12-09 11:30:00,2010-12-09 11:30:00,United Kingdom,10.08,10.08,1,365,365,False,False,Normal,1,Lost/Inactive,-0.68471616466277,2.882170802293246,1,0.9999
13370,79.1,1,32,2010-12-03 10:26:00,2010-12-03 10:26:00,United Kingdom,79.1,79.1,1,371,371,False,False,Normal,1,Lost/Inactive,-0.4366848274177047,2.940852818270109,1,0.999
13373,552.04,3,300,2011-03-08 14:35:00,2011-10-10 10:51:00,United Kingdom,552.04,184.01,3,60,275,False,False,Normal,2,Potential Loyalists,0.6694020698515132,0.048378870735733014,0,0.0352
13375,147.75,1,33,2011-09-12 10:19:00,2011-09-12 10:19:00,United Kingdom,147.75,147.75,1,88,88,False,False,Normal,0,At-Risk Customers,-0.383250339602282,-0.7729877881680345,0,0.0038
13376,116.10000000000001,2,64,2011-05-20 09:08:00,2011-09-01 16:16:00,United Kingdom,116.1,58.05,2,98,203,False,False,Normal,0,At-Risk Customers,-0.29900402741185167,-0.02656824320204888,1,0.7626
13379,68.74,2,84,2011-10-02 15:18:00,2011-11-13 13:45:00,United Kingdom,68.74,34.37,2,25,67,False,False,Normal,0,At-Risk Customers,-0.6020354964659291,-1.3309699474250496,0,1e-04
13381,508.76,6,364,2011-02-14 10:10:00,2011-11-08 11:58:00,United Kingdom,508.76,84.79,6,31,298,False,False,Normal,2,Potential Loyalists,0.7607108658518404,-0.025290522416271537,0,0.0702
13382,24.95,1,13,2011-03-04 10:03:00,2011-03-04 10:03:00,United Kingdom,24.95,24.95,1,280,280,False,False,Normal,1,Lost/Inactive,-0.6889932894668056,1.7683424936230088,1,0.9993
13384,375.67,6,241,2011-06-14 12:47:00,2011-11-09 11:04:00,United Kingdom,375.67,62.61,6,30,178,False,False,Normal,0,At-Risk Customers,0.32246710342044643,-0.7054621385062482,0,0.0065
13385,142.32,1,123,2011-01-14 09:52:00,2011-01-14 09:52:00,United Kingdom,142.32,142.32,1,329,329,False,False,Normal,1,Lost/Inactive,-0.24126255745048292,2.374589818539799,1,0.9968
13388,80.69999999999999,1,50,2011-07-31 12:52:00,2011-07-31 12:52:00,United Kingdom,80.7,80.7,1,130,130,False,False,Normal,0,At-Risk Customers,-0.5922134753823648,-0.20563480666631526,1,0.9997
13389,89.15,3,25,2011-04-21 12:12:00,2011-11-28 14:01:00,United Kingdom,89.15,29.72,3,10,232,False,False,Normal,2,Potential Loyalists,-0.06517678298185117,-0.5057672145427451,0,0.4324
